,Artist,word,frequency
13294,Maluma,aha,1
13295,Maluma,fight,1
13296,Maluma,lawsuit,1
13297,Maluma,pathe,1
13298,Maluma,oily,1
13299,Maluma,bronhes,1
13300,Maluma,sea,1
13301,Maluma,turk,1
13302,Maluma,caicos,1
13303,Maluma,sun,1
13304,Maluma,pantycito,1
13305,Maluma,fail,1
13306,Maluma,yellow,1
13307,Maluma,sunflower,1
13308,Maluma,vibe,1
13309,Maluma,keptthat,1
13310,Maluma,difficult,1
13311,Maluma,regret,1
13312,Maluma,seriously,1
13313,Maluma,ask,1
13314,Maluma,forgiveness,1
13315,Maluma,thati,1
13316,Maluma,yeahthat,1
13317,Maluma,sorry,1
13318,Maluma,hour,1
13319,Maluma,collaborateyeah,1
13320,Maluma,laugh,1
13321,Maluma,accompany,1
13322,Maluma,walk,1
13323,Maluma,alone,1
13324,Maluma,miss,1
13325,Maluma,hehehe,1
13326,Maluma,supposedly,1
13327,Maluma,minute,1
13328,Maluma,boyfriend,1
13329,Maluma,ohohshit,1
13330,Maluma,marriage,1
13331,Maluma,honey,1
13332,Maluma,upload,1
13333,Maluma,yousee,1
13334,Maluma,treat,1
13335,Maluma,gentleman,1
13336,Maluma,change,1
13337,Maluma,arrive,1
13338,Maluma,first,1
13339,Maluma,forthat,1
13340,Maluma,lift,1
13341,Maluma,follower,1
13342,Maluma,improve,1
13343,Maluma,afteri,1
13344,Maluma,fast,1
13345,Maluma,breakfamto,1
13346,Maluma,smoke,1
13347,Maluma,war,1
13348,Maluma,win,1
13349,Maluma,papi,1
13350,Maluma,juancho,1
13351,Maluma,leave,1
13352,Maluma,lose,1
13353,Maluma,battle,1
13354,Maluma,hedo,1
13355,Maluma,mebe,1
13356,Maluma,wted,1
13357,Maluma,honest,1
13358,Maluma,wanthim,1
13359,Maluma,callin,1
13360,Maluma,scarin,1
13361,Maluma,thathonest,1
13362,Maluma,youdo,1
13363,Maluma,whoyou,1
13364,Maluma,mióca,1
13365,Maluma,parqueá,1
13366,Maluma,forif,1
13367,Maluma,write,1
13368,Maluma,follow,1
13369,Maluma,free,1
13370,Maluma,chingarte,1
13371,Maluma,live,1
13372,Maluma,fall,1
13373,Maluma,asleep,1
13374,Maluma,bear,1
13375,Maluma,mesisisiif,1
13376,Maluma,answer,1
13377,Maluma,chencho,1
13378,Maluma,andеah,1
13379,Maluma,rra,1
13380,Maluma,yahwuh,1
13381,Maluma,month,1
13382,Maluma,never,1
13383,Maluma,replay,1
13384,Maluma,rrr,1
13385,Maluma,season,1
13386,Maluma,paper,1
13387,YoungBoy Never Broke Again,get,47
13388,YoungBoy Never Broke Again,like,36
13389,YoungBoy Never Broke Again,bitch,35
13390,YoungBoy Never Broke Again,make,34
13391,YoungBoy Never Broke Again,sense,28
13392,YoungBoy Never Broke Again,nigga,25
13393,YoungBoy Never Broke Again,go,23
13394,YoungBoy Never Broke Again,fuck,19
13395,YoungBoy Never Broke Again,say,16
13396,YoungBoy Never Broke Again,shit,15
13397,YoungBoy Never Broke Again,know,14
13398,YoungBoy Never Broke Again,tell,11
13399,YoungBoy Never Broke Again,put,10
13400,YoungBoy Never Broke Again,fill,10
13401,YoungBoy Never Broke Again,let,9
13402,YoungBoy Never Broke Again,inside,8
13403,YoungBoy Never Broke Again,as,8
13404,YoungBoy Never Broke Again,baby,7
13405,YoungBoy Never Broke Again,see,6
13406,YoungBoy Never Broke Again,come,6
13407,YoungBoy Never Broke Again,way,6
13408,YoungBoy Never Broke Again,need,6
13409,YoungBoy Never Broke Again,leave,6
13410,YoungBoy Never Broke Again,brick,6
13411,YoungBoy Never Broke Again,could,6
13412,YoungBoy Never Broke Again,slime,6
13413,YoungBoy Never Broke Again,whip,6
13414,YoungBoy Never Broke Again,hoe,6
13415,YoungBoy Never Broke Again,new,6
13416,YoungBoy Never Broke Again,unheard,6
13417,YoungBoy Never Broke Again,pussy,5
13418,YoungBoy Never Broke Again,pull,5
13419,YoungBoy Never Broke Again,night,5
13420,YoungBoy Never Broke Again,keep,5
13421,YoungBoy Never Broke Again,light,5
13422,YoungBoy Never Broke Again,feel,5
13423,YoungBoy Never Broke Again,hit,5
13424,YoungBoy Never Broke Again,want,5
13425,YoungBoy Never Broke Again,think,5
13426,YoungBoy Never Broke Again,turn,5
13427,YoungBoy Never Broke Again,talk,4
13428,YoungBoy Never Broke Again,paint,4
13429,YoungBoy Never Broke Again,try,4
13430,YoungBoy Never Broke Again,bust,4
13431,YoungBoy Never Broke Again,time,4
13432,YoungBoy Never Broke Again,four,4
13433,YoungBoy Never Broke Again,hard,4
13434,YoungBoy Never Broke Again,catch,4
13435,YoungBoy Never Broke Again,nevada,4
13436,YoungBoy Never Broke Again,lie,4
13437,YoungBoy Never Broke Again,saditty,4
13438,YoungBoy Never Broke Again,city,4
13439,YoungBoy Never Broke Again,mad,4
13440,YoungBoy Never Broke Again,ta,4
13441,YoungBoy Never Broke Again,good,4
13442,YoungBoy Never Broke Again,spray,4
13443,YoungBoy Never Broke Again,hold,4
13444,YoungBoy Never Broke Again,hood,4
13445,YoungBoy Never Broke Again,clip,4
13446,YoungBoy Never Broke Again,safe,4
13447,YoungBoy Never Broke Again,look,3
13448,YoungBoy Never Broke Again,sure,3
13449,YoungBoy Never Broke Again,morning,3
13450,YoungBoy Never Broke Again,claim,3
13451,YoungBoy Never Broke Again,dome,3
13452,YoungBoy Never Broke Again,mama,3
13453,YoungBoy Never Broke Again,play,3
13454,YoungBoy Never Broke Again,gucci,3
13455,YoungBoy Never Broke Again,mane,3
13456,YoungBoy Never Broke Again,2006,3
13457,YoungBoy Never Broke Again,diamond,3
13458,YoungBoy Never Broke Again,dance,3
13459,YoungBoy Never Broke Again,neck,3
13460,YoungBoy Never Broke Again,cost,3
13461,YoungBoy Never Broke Again,tot,3
13462,YoungBoy Never Broke Again,strap,3
13463,YoungBoy Never Broke Again,dollar,3
13464,YoungBoy Never Broke Again,post,3
13465,YoungBoy Never Broke Again,goddamn,3
13466,YoungBoy Never Broke Again,youngboy,3
13467,YoungBoy Never Broke Again,ill,3
13468,YoungBoy Never Broke Again,grrah,3
13469,YoungBoy Never Broke Again,die,3
13470,YoungBoy Never Broke Again,right,3
13471,YoungBoy Never Broke Again,truth,3
13472,YoungBoy Never Broke Again,money,3
13473,YoungBoy Never Broke Again,bad,3
13474,YoungBoy Never Broke Again,shakin,3
13475,YoungBoy Never Broke Again,titty,3
13476,YoungBoy Never Broke Again,needin,3
13477,YoungBoy Never Broke Again,pas,3
13478,YoungBoy Never Broke Again,v,3
13479,YoungBoy Never Broke Again,blammer,3
13480,YoungBoy Never Broke Again,monique,3
13481,YoungBoy Never Broke Again,playin,3
13482,YoungBoy Never Broke Again,brand,3
13483,YoungBoy Never Broke Again,hair,3
13484,YoungBoy Never Broke Again,fire,3
13485,YoungBoy Never Broke Again,real,3
13486,YoungBoy Never Broke Again,cash,3
13487,YoungBoy Never Broke Again,steppin,3
13488,YoungBoy Never Broke Again,stylist,3
13489,YoungBoy Never Broke Again,boy,2
13490,YoungBoy Never Broke Again,head,2
13491,YoungBoy Never Broke Again,street,2
13492,YoungBoy Never Broke Again,red,2
13493,YoungBoy Never Broke Again,feed,2
13494,YoungBoy Never Broke Again,wet,2
13495,YoungBoy Never Broke Again,bet,2
13496,YoungBoy Never Broke Again,tag,2
13497,YoungBoy Never Broke Again,k,2
13498,YoungBoy Never Broke Again,dirty,2
13499,YoungBoy Never Broke Again,buy,2
13500,YoungBoy Never Broke Again,phone,2
13501,YoungBoy Never Broke Again,do,2
13502,YoungBoy Never Broke Again,please,2
13503,YoungBoy Never Broke Again,bless,2
13504,YoungBoy Never Broke Again,beat,2
13505,YoungBoy Never Broke Again,trap,2
13506,YoungBoy Never Broke Again,motherfucker,2
13507,YoungBoy Never Broke Again,30,2
13508,YoungBoy Never Broke Again,burner,2
13509,YoungBoy Never Broke Again,damn,2
13510,YoungBoy Never Broke Again,boom,2
13511,YoungBoy Never Broke Again,bar,2
13512,YoungBoy Never Broke Again,back,2
13513,YoungBoy Never Broke Again,slide,2
13514,YoungBoy Never Broke Again,bag,2
13515,YoungBoy Never Broke Again,lone,2
13516,YoungBoy Never Broke Again,cry,2
13517,YoungBoy Never Broke Again,follow,2
13518,YoungBoy Never Broke Again,ballin,2
13519,YoungBoy Never Broke Again,baller,2
13520,YoungBoy Never Broke Again,blocker,2
13521,YoungBoy Never Broke Again,lock,2
13522,YoungBoy Never Broke Again,find,2
13523,YoungBoy Never Broke Again,heart,2
13524,YoungBoy Never Broke Again,lose,2
13525,YoungBoy Never Broke Again,spazz,2
13526,YoungBoy Never Broke Again,link,2
13527,YoungBoy Never Broke Again,bestie,2
13528,YoungBoy Never Broke Again,fuckin,2
13529,YoungBoy Never Broke Again,take,2
13530,YoungBoy Never Broke Again,m,2
13531,YoungBoy Never Broke Again,nasty,2
13532,YoungBoy Never Broke Again,roll,2
13533,YoungBoy Never Broke Again,toxic,2
13534,YoungBoy Never Broke Again,kickin,2
13535,YoungBoy Never Broke Again,watch,2
13536,YoungBoy Never Broke Again,pocket,2
13537,YoungBoy Never Broke Again,weight,2
13538,YoungBoy Never Broke Again,power,2
13539,YoungBoy Never Broke Again,coward,2
13540,YoungBoy Never Broke Again,shower,2
13541,YoungBoy Never Broke Again,starin,2
13542,YoungBoy Never Broke Again,main,2
13543,YoungBoy Never Broke Again,drippin,2
13544,YoungBoy Never Broke Again,sauce,2
13545,YoungBoy Never Broke Again,give,2
13546,YoungBoy Never Broke Again,brain,2
13547,YoungBoy Never Broke Again,pure,2
13548,YoungBoy Never Broke Again,cocaine,2
13549,YoungBoy Never Broke Again,goin,2
13550,YoungBoy Never Broke Again,cutlas,2
13551,YoungBoy Never Broke Again,vette,2
13552,YoungBoy Never Broke Again,leor,1
13553,YoungBoy Never Broke Again,buddah,1
13554,YoungBoy Never Broke Again,stash,1
13555,YoungBoy Never Broke Again,pipe,1
13556,YoungBoy Never Broke Again,tnt,1
13557,YoungBoy Never Broke Again,vade,1
13558,YoungBoy Never Broke Again,key,1
13559,YoungBoy Never Broke Again,dyin,1
13560,YoungBoy Never Broke Again,fallin,1
13561,YoungBoy Never Broke Again,star,1
13562,YoungBoy Never Broke Again,thinkin,1
13563,YoungBoy Never Broke Again,bout,1
13564,YoungBoy Never Broke Again,happy,1
13565,YoungBoy Never Broke Again,tragic,1
13566,YoungBoy Never Broke Again,decide,1
13567,YoungBoy Never Broke Again,never,1
13568,YoungBoy Never Broke Again,drunk,1
13569,YoungBoy Never Broke Again,skunk,1
13570,YoungBoy Never Broke Again,pretty,1
13571,YoungBoy Never Broke Again,shoppin,1
13572,YoungBoy Never Broke Again,bringin,1
13573,YoungBoy Never Broke Again,cup,1
13574,YoungBoy Never Broke Again,pour,1
13575,SZA,get,49
13576,SZA,like,24
13577,SZA,blind,22
13578,SZA,know,18
13579,SZA,see,16
13580,SZA,keep,16
13581,SZA,love,13
13582,SZA,bitch,10
13583,SZA,low,10
13584,SZA,shit,9
13585,SZA,kill,8
13586,SZA,ex,8
13587,SZA,want,8
13588,SZA,damn,7
13589,SZA,lose,7
13590,SZA,new,7
13591,SZA,tell,7
13592,SZA,right,6
13593,SZA,nigga,6
13594,SZA,way,6
13595,SZA,fuck,6
13596,SZA,mature,6
13597,SZA,need,6
13598,SZA,back,5
13599,SZA,feelin,5
13600,SZA,let,5
13601,SZA,lowski,5
13602,SZA,old,4
13603,SZA,idea,4
13604,SZA,drug,4
13605,SZA,suppose,4
13606,SZA,screamin,4
13607,SZA,past,4
13608,SZA,embarrass,4
13609,SZA,live,4
13610,SZA,inside,4
13611,SZA,never,4
13612,SZA,fuckin,4
13613,SZA,pussy,4
13614,SZA,change,4
13615,SZA,outside,4
13616,SZA,dark,3
13617,SZA,comfort,3
13618,SZA,sin,3
13619,SZA,feel,3
13620,SZA,resentment,3
13621,SZA,skin,3
13622,SZA,bloodstain,3
13623,SZA,shirt,3
13624,SZA,nerve,3
13625,SZA,curve,3
13626,SZA,goin,3
13627,SZA,word,3
13628,SZA,thirsty,3
13629,SZA,worth,3
13630,SZA,stressin,3
13631,SZA,perfection,3
13632,SZA,mental,3
13633,SZA,lookin,3
13634,SZA,desperate,3
13635,SZA,pose,3
13636,SZA,deserve,3
13637,SZA,baby,3
13638,SZA,best,3
13639,SZA,girlfriend,3
13640,SZA,howd,3
13641,SZA,alone,3
13642,SZA,playin,3
13643,SZA,take,3
13644,SZA,go,3
13645,SZA,escape,3
13646,SZA,side,3
13647,SZA,poppin,3
13648,SZA,business,3
13649,SZA,outchea,3
13650,SZA,choosin,3
13651,SZA,violence,3
13652,SZA,public,3
13653,SZA,silent,3
13654,SZA,bedroom,3
13655,SZA,quiet,3
13656,SZA,call,3
13657,SZA,taste,2
13658,SZA,simmer,2
13659,SZA,say,2
13660,SZA,broad,2
13661,SZA,hate,2
13662,SZA,happy,2
13663,SZA,therapist,2
13664,SZA,there,2
13665,SZA,men,2
13666,SZA,none,2
13667,SZA,jail,2
13668,SZA,sense,2
13669,SZA,text,2
13670,SZA,evidence,2
13671,SZA,sober,2
13672,SZA,u,2
13673,SZA,stick,2
13674,SZA,late,2
13675,SZA,leave,2
13676,SZA,precede,2
13677,SZA,time,2
13678,SZA,thing,2
13679,SZA,seek,2
13680,SZA,play,2
13681,SZA,dog,2
13682,SZA,makin,2
13683,SZA,mind,2
13684,SZA,lets–,2
13685,SZA,talk,2
13686,SZA,kiss,1
13687,SZA,dangerous,1
13688,SZA,anxious,1
13689,SZA,lead,1
13690,SZA,look,1
13691,SZA,day,1
13692,SZA,sunshine,1
13693,SZA,ill,1
13694,SZA,find,1
13695,SZA,fan,1
13696,SZA,even,1
13697,SZA,salty,1
13698,SZA,drivin,1
13699,SZA,try,1
13700,SZA,ration,1
13701,SZA,murder,1
13702,SZA,crime,1
13703,SZA,passion,1
13704,SZA,reach,1
13705,SZA,farmer,1
13706,SZA,market,1
13707,SZA,perfect,1
13708,SZA,peach,1
13709,SZA,amazement,1
13710,SZA,patience,1
13711,SZA,layin,1
13712,SZA,facedown,1
13713,SZA,long,1
13714,SZA,vacation,1
13715,SZA,makeup,1
13716,SZA,jayz,1
13717,SZA,ballsdeep,1
13718,SZA,beefin,1
13719,SZA,buttnaked,1
13720,SZA,mgm,1
13721,SZA,waste,1
13722,SZA,blurry,1
13723,SZA,mean,1
13724,SZA,hurry,1
13725,SZA,fore,1
13726,SZA,memory,1
13727,SZA,kickin,1
13728,SZA,ballet,1
13729,SZA,proposеd,1
13730,SZA,road,1
13731,SZA,empty,1
13732,SZA,lеft,1
13733,SZA,dealin,1
13734,SZA,deadbeat,1
13735,SZA,real,1
13736,SZA,le,1
13737,SZA,pretend,1
13738,SZA,man,1
13739,SZA,ratchet,1
13740,SZA,attack,1
13741,SZA,put,1
13742,SZA,hood,1
13743,SZA,callin,1
13744,SZA,cassius,1
13745,SZA,raunchy,1
13746,SZA,bob,1
13747,SZA,saget,1
13748,SZA,greedy,1
13749,SZA,pas,1
13750,SZA,eatin,1
13751,SZA,fast,1
13752,SZA,care,1
13753,SZA,tense,1
13754,SZA,julia,1
13755,SZA,stile,1
13756,SZA,last,1
13757,SZA,dance,1
13758,SZA,validate,1
13759,SZA,check,1
13760,SZA,receipt,1
13761,SZA,possess,1
13762,SZA,shoot,1
13763,SZA,loop,1
13764,SZA,range,1
13765,SZA,stay,1
13766,SZA,space,1
13767,SZA,replacement,1
13768,SZA,please,1
13769,SZA,great,1
13770,SZA,trick,1
13771,SZA,cryin,1
13772,Nicki Minaj,boom,92
13773,Nicki Minaj,bass,44
13774,Nicki Minaj,bang,38
13775,Nicki Minaj,badoom,34
13776,Nicki Minaj,let,33
13777,Nicki Minaj,get,32
13778,Nicki Minaj,like,22
13779,Nicki Minaj,go,21
13780,Nicki Minaj,girl,18
13781,Nicki Minaj,know,17
13782,Nicki Minaj,freak,16
13783,Nicki Minaj,wait,15
13784,Nicki Minaj,want,14
13785,Nicki Minaj,minute,14
13786,Nicki Minaj,freaky,12
13787,Nicki Minaj,super,12
13788,Nicki Minaj,high,12
13789,Nicki Minaj,say,10
13790,Nicki Minaj,time,10
13791,Nicki Minaj,back,10
13792,Nicki Minaj,give,9
13793,Nicki Minaj,mean,9
13794,Nicki Minaj,motherfucka,9
13795,Nicki Minaj,ill,8
13796,Nicki Minaj,take,8
13797,Nicki Minaj,fly,8
13798,Nicki Minaj,fuck,7
13799,Nicki Minaj,bitch,7
13800,Nicki Minaj,leave,7
13801,Nicki Minaj,good,7
13802,Nicki Minaj,hear,7
13803,Nicki Minaj,hand,7
13804,Nicki Minaj,tell,6
13805,Nicki Minaj,need,6
13806,Nicki Minaj,heart,6
13807,Nicki Minaj,could,6
13808,Nicki Minaj,bad,6
13809,Nicki Minaj,boy,6
13810,Nicki Minaj,yes,6
13811,Nicki Minaj,floor,6
13812,Nicki Minaj,starship,6
13813,Nicki Minaj,touch,6
13814,Nicki Minaj,sky,6
13815,Nicki Minaj,stop,6
13816,Nicki Minaj,ride,5
13817,Nicki Minaj,mind,5
13818,Nicki Minaj,seat,5
13819,Nicki Minaj,car,5
13820,Nicki Minaj,baby,5
13821,Nicki Minaj,g,5
13822,Nicki Minaj,heartbeat,5
13823,Nicki Minaj,away,5
13824,Nicki Minaj,comin,5
13825,Nicki Minaj,silly,5
13826,Nicki Minaj,last,5
13827,Nicki Minaj,keep,4
13828,Nicki Minaj,man,4
13829,Nicki Minaj,room,4
13830,Nicki Minaj,blow,4
13831,Nicki Minaj,nicki,4
13832,Nicki Minaj,guy,4
13833,Nicki Minaj,runnin,4
13834,Nicki Minaj,way,4
13835,Nicki Minaj,cry,4
13836,Nicki Minaj,call,4
13837,Nicki Minaj,new,4
13838,Nicki Minaj,lick,3
13839,Nicki Minaj,slippin,3
13840,Nicki Minaj,slidin,3
13841,Nicki Minaj,little,3
13842,Nicki Minaj,trick,3
13843,Nicki Minaj,dick,3
13844,Nicki Minaj,inside,3
13845,Nicki Minaj,smack,3
13846,Nicki Minaj,grip,3
13847,Nicki Minaj,kiss,3
13848,Nicki Minaj,lone,3
13849,Nicki Minaj,always,3
13850,Nicki Minaj,miss,3
13851,Nicki Minaj,eak,3
13852,Nicki Minaj,gyal,3
13853,Nicki Minaj,come,3
13854,Nicki Minaj,try,3
13855,Nicki Minaj,thing,3
13856,Nicki Minaj,see,3
13857,Nicki Minaj,anybody,3
13858,Nicki Minaj,show,3
13859,Nicki Minaj,ta,3
13860,Nicki Minaj,dude,3
13861,Nicki Minaj,mack,3
13862,Nicki Minaj,beatin,3
13863,Nicki Minaj,drum,3
13864,Nicki Minaj,excuse,3
13865,Nicki Minaj,long,3
13866,Nicki Minaj,depression,3
13867,Nicki Minaj,start,3
13868,Nicki Minaj,mailbox,3
13869,Nicki Minaj,holla,3
13870,Nicki Minaj,karol,3
13871,Nicki Minaj,shoot,3
13872,Nicki Minaj,ray,3
13873,Nicki Minaj,apply,2
13874,Nicki Minaj,nigga,2
13875,Nicki Minaj,custom,2
13876,Nicki Minaj,body,2
13877,Nicki Minaj,talk,2
13878,Nicki Minaj,b,2
13879,Nicki Minaj,n,2
13880,Nicki Minaj,ba—bang,2
13881,Nicki Minaj,system,2
13882,Nicki Minaj,trip,2
13883,Nicki Minaj,ship,2
13884,Nicki Minaj,drip,2
13885,Nicki Minaj,lip,2
13886,Nicki Minaj,lookin,2
13887,Nicki Minaj,hell,2
13888,Nicki Minaj,eye,2
13889,Nicki Minaj,please,2
13890,Nicki Minaj,minaj,2
13891,Nicki Minaj,coupe,2
13892,Nicki Minaj,chuck,2
13893,Nicki Minaj,deuce,2
13894,Nicki Minaj,think,2
13895,Nicki Minaj,look,2
13896,Nicki Minaj,stay,2
13897,Nicki Minaj,friend,2
13898,Nicki Minaj,tusa,2
13899,Nicki Minaj,pay,2
13900,Nicki Minaj,pretend,2
13901,Nicki Minaj,oop,2
13902,Nicki Minaj,put,2
13903,Nicki Minaj,song,2
13904,Nicki Minaj,case,2
13905,Nicki Minaj,los,2
13906,Nicki Minaj,buzz,2
13907,Nicki Minaj,queen,2
13908,Nicki Minaj,hard,2
13909,Nicki Minaj,zone,2
13910,Nicki Minaj,money,2
13911,Nicki Minaj,chance,2
13912,Nicki Minaj,twinkle,2
13913,Nicki Minaj,baddest,1
13914,Nicki Minaj,alive,1
13915,Nicki Minaj,pretty,1
13916,Nicki Minaj,arrive,1
13917,Nicki Minaj,princess,1
13918,Nicki Minaj,face,1
13919,Nicki Minaj,killer,1
13920,Nicki Minaj,samurai,1
13921,Nicki Minaj,hourglass,1
13922,Nicki Minaj,booty,1
13923,Nicki Minaj,cadillac,1
13924,Nicki Minaj,send,1
13925,Nicki Minaj,overdrive,1
13926,Nicki Minaj,step,1
13927,Nicki Minaj,swing,1
13928,Nicki Minaj,bat,1
13929,Nicki Minaj,mighta,1
13930,Nicki Minaj,hold,1
13931,Nicki Minaj,boomin,1
13932,Nicki Minaj,top,1
13933,Nicki Minaj,ac,1
13934,Nicki Minaj,rrrooovy,1
13935,Nicki Minaj,drumsmmm,1
13936,Nicki Minaj,today,1
13937,Nicki Minaj,kill,1
13938,Nicki Minaj,abuse,1
13939,Nicki Minaj,tire,1
13940,Nicki Minaj,goodnow,1
13941,Nicki Minaj,us,1
13942,Nicki Minaj,badhmm,1
13943,Nicki Minaj,zón,1
13944,Nicki Minaj,lovedbut,1
13945,Nicki Minaj,kickin,1
13946,Nicki Minaj,screamin,1
13947,Nicki Minaj,big,1
13948,Nicki Minaj,toddler,1
13949,Nicki Minaj,redo,1
13950,Nicki Minaj,beacheach,1
13951,Nicki Minaj,drink,1
13952,Nicki Minaj,clink,1
13953,Nicki Minaj,find,1
13954,Nicki Minaj,bud,1
13955,Nicki Minaj,light,1
13956,Nicki Minaj,patrón,1
13957,Nicki Minaj,tip,1
13958,Nicki Minaj,shit,1
13959,Nicki Minaj,love,1
13960,Nicki Minaj,dance,1
13961,Nicki Minaj,stand,1
13962,Nicki Minaj,jump,1
13963,Nicki Minaj,hooptyhooptyhoop,1
13964,Nicki Minaj,payin,1
13965,Nicki Minaj,rent,1
13966,Luis R Conriquez,always,9
13967,Luis R Conriquez,walk,9
13968,Luis R Conriquez,look,8
13969,Luis R Conriquez,old,8
13970,Luis R Conriquez,bring,7
13971,Luis R Conriquez,go,6
13972,Luis R Conriquez,compa,6
13973,Luis R Conriquez,care,5
13974,Luis R Conriquez,make,5
13975,Luis R Conriquez,long,5
13976,Luis R Conriquez,think,5
13977,Luis R Conriquez,want,5
13978,Luis R Conriquez,never,5
13979,Luis R Conriquez,see,4
13980,Luis R Conriquez,get,4
13981,Luis R Conriquez,pure,4
13982,Luis R Conriquez,bad,4
13983,Luis R Conriquez,take,3
13984,Luis R Conriquez,pending,3
13985,Luis R Conriquez,front,3
13986,Luis R Conriquez,several,3
13987,Luis R Conriquez,instinct,3
13988,Luis R Conriquez,hand,3
13989,Luis R Conriquez,well,3
13990,Luis R Conriquez,leave,3
13991,Luis R Conriquez,prefer,3
13992,Luis R Conriquez,street,3
13993,Luis R Conriquez,tijuana,3
13994,Luis R Conriquez,land,3
13995,Luis R Conriquez,company,3
13996,Luis R Conriquez,horn,3
13997,Luis R Conriquez,word,3
13998,Luis R Conriquez,urus,2
13999,Luis R Conriquez,back,2
14000,Luis R Conriquez,mr,2
14001,Luis R Conriquez,come,2
14002,Luis R Conriquez,people,2
14003,Luis R Conriquez,hit,2
14004,Luis R Conriquez,square,2
14005,Luis R Conriquez,aunt,2
14006,Luis R Conriquez,brother,2
14007,Luis R Conriquez,grab,2
14008,Luis R Conriquez,lamp,2
14009,Luis R Conriquez,trip,2
14010,Luis R Conriquez,stay,2
14011,Luis R Conriquez,junior,2
14012,Luis R Conriquez,brunette,2
14013,Luis R Conriquez,one,2
14014,Luis R Conriquez,today,2
14015,Luis R Conriquez,good,2
14016,Luis R Conriquez,spend,2
14017,Luis R Conriquez,hurt,2
14018,Luis R Conriquez,envious,2
14019,Luis R Conriquez,fee,2
14020,Luis R Conriquez,peel,2
14021,Luis R Conriquez,champion,2
14022,Luis R Conriquez,little,2
14023,Luis R Conriquez,form,2
14024,Luis R Conriquez,work,2
14025,Luis R Conriquez,present,2
14026,Luis R Conriquez,tell,2
14027,Luis R Conriquez,time,2
14028,Luis R Conriquez,suffer,2
14029,Luis R Conriquez,hunger,2
14030,Luis R Conriquez,tangle,2
14031,Luis R Conriquez,key,2
14032,Luis R Conriquez,owl,2
14033,Luis R Conriquez,like,2
14034,Luis R Conriquez,thing,2
14035,Luis R Conriquez,pile,2
14036,Luis R Conriquez,decision,2
14037,Luis R Conriquez,madrecita,2
14038,Luis R Conriquez,apologize,2
14039,Luis R Conriquez,son,2
14040,Luis R Conriquez,dream,2
14041,Luis R Conriquez,live,2
14042,Luis R Conriquez,fear,2
14043,Luis R Conriquez,recognize,2
14044,Luis R Conriquez,sport,2
14045,Luis R Conriquez,car,2
14046,Luis R Conriquez,must,2
14047,Luis R Conriquez,excel,2
14048,Luis R Conriquez,golden,2
14049,Luis R Conriquez,prevent,2
14050,Luis R Conriquez,government,1
14051,Luis R Conriquez,intelligent,1
14052,Luis R Conriquez,spot,1
14053,Luis R Conriquez,jlg,1
14054,Luis R Conriquez,proudly,1
14055,Luis R Conriquez,boss,1
14056,Luis R Conriquez,area,1
14057,Luis R Conriquez,tentrucks,1
14058,Luis R Conriquez,guzmáns,1
14059,Luis R Conriquez,piyi,1
14060,Luis R Conriquez,safety,1
14061,Luis R Conriquez,ring,1
14062,Luis R Conriquez,beliconеs,1
14063,Luis R Conriquez,échele,1
14064,Luis R Conriquez,run,1
14065,Luis R Conriquez,fixta,1
14066,Luis R Conriquez,weight,1
14067,Luis R Conriquez,fixtasomething,1
14068,Luis R Conriquez,beautiful,1
14069,Luis R Conriquez,green,1
14070,Luis R Conriquez,flag,1
14071,Luis R Conriquez,ivan,1
14072,Luis R Conriquez,cheyenne,1
14073,Luis R Conriquez,follow,1
14074,Luis R Conriquez,order,1
14075,Luis R Conriquez,09,1
14076,Luis R Conriquez,descendant,1
14077,Luis R Conriquez,blue,1
14078,Luis R Conriquez,button,1
14079,Luis R Conriquez,wick,1
14080,Luis R Conriquez,end,1
14081,Luis R Conriquez,calm,1
14082,Luis R Conriquez,balance,1
14083,Luis R Conriquez,weigh,1
14084,Luis R Conriquez,mark,1
14085,Luis R Conriquez,apá,1
14086,Luis R Conriquez,garañóni,1
14087,Luis R Conriquez,stick,1
14088,Luis R Conriquez,gelato,1
14089,Luis R Conriquez,baise,1
14090,Luis R Conriquez,scold,1
14091,Luis R Conriquez,bronch,1
14092,Luis R Conriquez,deer,1
14093,Luis R Conriquez,pull,1
14094,Luis R Conriquez,cumafinish,1
14095,Luis R Conriquez,puro,1
14096,Luis R Conriquez,fierro,1
14097,Luis R Conriquez,welcome,1
14098,Luis R Conriquez,passport,1
14099,Luis R Conriquez,deal,1
14100,Luis R Conriquez,desert,1
14101,Luis R Conriquez,armor,1
14102,Luis R Conriquez,require,1
14103,Luis R Conriquez,cheat,1
14104,Luis R Conriquez,hard,1
14105,Luis R Conriquez,life,1
14106,Luis R Conriquez,money,1
14107,Luis R Conriquez,bother,1
14108,Luis R Conriquez,please,1
14109,Luis R Conriquez,pas,1
14110,Luis R Conriquez,activate,1
14111,Luis R Conriquez,turbine,1
14112,Luis R Conriquez,athat,1
14113,Luis R Conriquez,shirt,1
14114,Luis R Conriquez,bag,1
14115,Luis R Conriquez,louis,1
14116,Luis R Conriquez,vuitton,1
14117,Luis R Conriquez,begin,1
14118,Luis R Conriquez,eliminate,1
14119,Luis R Conriquez,reverse,1
14120,Luis R Conriquez,forward,1
14121,Luis R Conriquez,plane,1
14122,Luis R Conriquez,cost,1
